classification	reason	file	line	column	value	context	decision	rationale
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	736	10	Create pull request	"6. Click ""Create pull request"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	740	37	Create Pull Request	"GitHub Desktop also offers a direct ""Create Pull Request"" option:"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	783	56	ljadvey wants to merge 3 commits into working_draft from 1016/GitHub-guidelines	"3. Look for the branch information near the top (e.g., ""ljadvey wants to merge 3 commits into working_draft from 1016/GitHub-guidelines"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	784	50	1016/GitHub-guidelines	"4. Note the source branch name (in this example, ""1016/GitHub-guidelines"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	807	66	Changes	"2. You'll see your modified files listed in the left panel under ""Changes"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	831	8	Files changed	"3. The ""Files changed"" tab will show your modifications"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	905	14	Pull requests	"2. Click the ""Pull requests"" tab"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	913	11	Write	"2. In the ""Write"" tab of the comment box, type your comment"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	914	12	Preview	"3. Use the ""Preview"" tab to see how your comment will look"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	915	10	Comment	"4. Click ""Comment"" to submit"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	928	14	Files changed	"1. Click the ""Files changed"" tab"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	930	19	+	"3. Click the blue ""+"" icon that appears"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	933	8	Add single comment	"* **""Add single comment""**: Posts immediately"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	934	8	Start a review	"* **""Start a review""**: Saves comment for a formal review"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	964	10	Files changed	"1. Go to ""Files changed"" tab"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	965	51	Start a review	"2. Add line-specific comments as needed, choosing ""Start a review"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	966	45	Review changes	"3. When finished reviewing all files, click ""Review changes"" (top right)"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	972	10	Submit review	"6. Click ""Submit review"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	983	13	...	"* Click the ""..."" menu on your own comments"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	984	10	Edit	"* Select ""Edit"" to modify"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	985	17	edited	"* Comments show ""edited"" indicator after changes"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	989	9	Resolve conversation	"* Click ""Resolve conversation"" on comment threads once issues are addressed"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/github-guidelines.md	1003	15	why	"* Explain the ""why"" behind your suggestions"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/normative-requirements-guidelines.md	3	263	what	"This section defines guidelines for authoring normative requirements in the FOCUS specification. These guidelines define **how** to write normative requirements to ensure clarity, consistency, and testability. It does not define the requirements themselves (the ""what""), but instead specifies the **structure, subjects, and verifiability** of normative requirements."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
