classification	reason	file	line	column	value	context	decision	rationale
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	86	355	so that I can use the data	"| Fails (below bar) | Solution-oriented: describes spec changes or column additions rather than practitioner needs. Too broad: bundles multiple capabilities into a single use case (e.g., ""I need commitment tracking, optimization, and renewal planning""). Mixes dimensions and metrics in a single request. The ""So that"" clause is missing or generic (e.g., ""so that I can use the data""). |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	99	18	so that	"> Fails (generic ""so that""):"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	106	101	FOCUS adds a column for X.	"1. **Practitioner-centric**: States what a practitioner, data engineer, or finance team can do. Not ""FOCUS adds a column for X."""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	109	77	data is available from all supporting data generators	"4. **Specific**: Tied to this FR's domain, not generic to any FR (e.g., not ""data is available from all supporting data generators"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	114	26	Practitioners can [identify/query/segment] [specific data point] for [purpose]	"* **Data availability**: ""Practitioners can [identify/query/segment] [specific data point] for [purpose]"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	115	35	[Data/concept] is consistently [represented/structured] across data generators that support this capability	"* **Cross-provider consistency**: ""[Data/concept] is consistently [represented/structured] across data generators that support this capability"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	116	22	Practitioners can [perform analysis/build report] using [the data] without [manual step/external data]	"* **Actionability**: ""Practitioners can [perform analysis/build report] using [the data] without [manual step/external data]"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	117	16	[Concept A] is clearly [distinguishable/defined] relative to [Concept B]	"* **Clarity**: ""[Concept A] is clearly [distinguishable/defined] relative to [Concept B]"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	118	17	Data generators have clear guidance on [how to represent/when to populate] [the data]	"* **Guidance**: ""Data generators have clear guidance on [how to represent/when to populate] [the data]"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	123	83	Column X is added to the dataset	"| Fails (below bar) | Describes implementation changes instead of outcomes (e.g., ""Column X is added to the dataset""). Contains solution content misplaced from the Proposed Solution section. Not testable against a dataset. Too vague to verify (e.g., ""improved consistency""). Criteria are redundant with each other. |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	123	251	improved consistency	"| Fails (below bar) | Describes implementation changes instead of outcomes (e.g., ""Column X is added to the dataset""). Contains solution content misplaced from the Proposed Solution section. Not testable against a dataset. Too vague to verify (e.g., ""improved consistency""). Criteria are redundant with each other. |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	136	35	Committed Use,	"> * The column accepts the values ""Committed Use,"" ""Volume Tier,"" and null."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	136	52	Volume Tier,	"> * The column accepts the values ""Committed Use,"" ""Volume Tier,"" and null."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	224	86	ready	"An FR with zero `needs` and `revise` labels has cleared the quality bar. No separate ""ready"" or ""approved"" label is needed. The absence of triage labels is the positive signal."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	224	97	approved	"An FR with zero `needs` and `revise` labels has cleared the quality bar. No separate ""ready"" or ""approved"" label is needed. The absence of triage labels is the positive signal."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	228	76	Under Consideration.	"If an FR still carries any `needs` or `revise` label, it cannot advance to ""Under Consideration."" The PM may begin Maintainer Assessment work in parallel while labels are being resolved, but the FR cannot exit triage until all `needs` and `revise` labels are cleared."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	230	201	which sub-label?	"The specific failure mode behind a `revise` label (e.g., solution-oriented vs. too broad) belongs in the triage comment on the issue, not in the label. This reduces label proliferation and avoids the ""which sub-label?"" question during triage."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	246	127	Needs More Info.	"* If not: apply the relevant `needs` label(s), comment on the issue explaining what is missing, and set the project status to ""Needs More Info."""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	253	143	Needs More Info.	"* If not: apply the relevant `revise` label(s), comment on the issue with specific feedback on what to improve, and set the project status to ""Needs More Info."""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/feature-request-triage-guidelines.md	260	154	Needs More Info.	"* If the FR bundles multiple capabilities: apply `needs splitting`, comment with a recommendation for how to decompose it, and set the project status to ""Needs More Info."""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
